Id,"Product Name","Created Date",Description,"Product Type",Categories,Price,"Short Description","Product Status",Permalink,Tags,SKU,"Sale Price",Visibility,"On Sale","Stock Status","Regular Price","Total Sales",Downloadable,Virtual,"Purchase Note",Weight,Length,Width,Height,Unit,"Sold Individually","Manage Stock",Stock,"Backorders Allowed",Backorders,Purchaseable,Featured,"Is Taxable","Tax Status","Tax Class","Product Images","Product Image Set","Download Limit","Download Expiry","Downloadable Files","Download Type","Product URL","Button Text","Shipping Required","Shipping Taxable","Shipping Class","Shipping Class Id","Average Rating","Rating Count","Related Ids","Upsell Ids","Cross Sell Ids",Attributes,"Custom Fields","Product Parent id","Variation Description","Menu Order","Comment Status","Ping Status"
561,Hahar,"2017-07-06 10:12:00","<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Dry-tech ผ้าเนื้อนิ่ม เหมาะกับอากาศเมืองไทย แห้งง่าย ระบายอากาศดี</strong></span></h1>",variable,"[{""name"":""Gay"",""slug"":""gay""},{""name"":""Polo shirt"",""slug"":""polo-shirt""},{""name"":""T-shirt"",""slug"":""t-shirt""}]",590,"&nbsp;
<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Dry-tech ผ้าเนื้อนิ่ม เหมาะกับอากาศเมืองไทย แห้งง่าย ระบายอากาศดี</strong></span></h1>",publish,http://indigoenglish.org/lagobe/product/hahar1/,"Polo shirt,T-shirt",P0001,,visible,no,instock,590,0,no,no,,500.00,,,,cm,no,no,,,no,yes,no,yes,taxable,,"http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00005-4.jpg,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00012.jpg,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00007.jpg",yes,-1,-1,a:0:{},standard,,,yes,yes,,,0.00,0,"T0007,P0002,LAQ-W,USA_R",,,[],"a:46:{s:16:""_wc_review_count"";a:1:{i:0;s:1:""0"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1500465097:1"";}s:10:""_edit_last"";a:1:{i:0;s:1:""1"";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2275"";}s:17:""disable_woothumbs"";a:1:{i:0;s:2:""no"";}s:17:""_iconic_woothumbs"";a:1:{i:0;s:29:""a:1:{s:9:""video_url"";s:0:"""";}"";}s:4:""_sku"";a:1:{i:0;s:5:""P0001"";}s:14:""_regular_price"";a:1:{i:0;s:3:""590"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:11:""total_sales"";a:1:{i:0;s:1:""0"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:4:""500."";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:11:""_upsell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_crosssell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:22:""_product_image_gallery"";a:1:{i:0;s:7:""564,563"";}s:15:""_download_limit"";a:1:{i:0;s:2:""-1"";}s:16:""_download_expiry"";a:1:{i:0;s:2:""-1"";}s:6:""_stock"";a:1:{i:0;N;}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:16:""_product_version"";a:1:{i:0;s:5:""3.0.7"";}s:14:""show_in_widget"";a:1:{i:0;s:1:""0"";}s:14:""product_gender"";a:1:{i:0;s:3:""gay"";}s:8:""pageview"";a:1:{i:0;s:1:""8"";}s:19:""_product_attributes"";a:1:{i:0;s:312:""a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:6:""_price"";a:1:{i:0;s:3:""590"";}s:25:""yith_wcpsc_product_charts"";a:1:{i:0;s:20:""a:1:{i:0;s:3:""301"";}"";}s:17:""product_highlight"";a:1:{i:0;s:64:""Mandarin Collar Polo เสื้อโปโล คอจีน"";}s:14:""_warranty_type"";a:1:{i:0;s:11:""no_warranty"";}s:18:""_warranty_duration"";a:1:{i:0;s:1:""0"";}s:14:""_warranty_unit"";a:1:{i:0;s:3:""day"";}s:17:""_warranty_control"";a:1:{i:0;s:10:""variations"";}}",0,,0,open,open
1452,Hahar,"2017-07-06 10:12:00","<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Dry-tech ผ้าเนื้อนิ่ม เหมาะกับอากาศเมืองไทย แห้งง่าย ระบายอากาศดี</strong></span></h1>",variation,"[{""name"":""Gay"",""slug"":""gay""},{""name"":""Polo shirt"",""slug"":""polo-shirt""},{""name"":""T-shirt"",""slug"":""t-shirt""}]",590,"&nbsp;
<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Dry-tech ผ้าเนื้อนิ่ม เหมาะกับอากาศเมืองไทย แห้งง่าย ระบายอากาศดี</strong></span></h1>",publish,http://indigoenglish.org/lagobe/product/hahar1/,"Polo shirt,T-shirt",P0001,,visible,no,instock,590,0,no,no,,500.00,,,,cm,no,no,,no,no,yes,no,yes,taxable,,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00005-4.jpg,no,-1,-1,a:0:{},standard,,,yes,yes,,,0.00,0,,,,[],"a:34:{s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:14:""_regular_price"";a:1:{i:0;s:3:""590"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:11:""total_sales"";a:1:{i:0;s:1:""0"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:11:""_upsell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_crosssell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:22:""_product_image_gallery"";a:1:{i:0;s:0:"""";}s:15:""_download_limit"";a:1:{i:0;s:2:""-1"";}s:16:""_download_expiry"";a:1:{i:0;s:2:""-1"";}s:6:""_stock"";a:1:{i:0;N;}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:16:""_wc_review_count"";a:1:{i:0;s:1:""0"";}s:19:""_downloadable_files"";a:1:{i:0;s:6:""a:0:{}"";}s:6:""_price"";a:1:{i:0;s:3:""590"";}s:16:""_product_version"";a:1:{i:0;s:5:""3.0.7"";}s:23:""variation_image_gallery"";a:1:{i:0;s:0:"""";}}",561,,0,open,open
837,Hahar,"2017-07-06 11:22:14","<h1><span style=""color: #999999;"">Cotton 100% No.32  ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย  ไม่ขึ้นขุ่ย</span></h1>",variable,"[{""name"":""Gay"",""slug"":""gay""},{""name"":""T-shirt"",""slug"":""t-shirt""}]",,"<h1><strong><span style=""color: #999999;"">Cotton 100% No.32  ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย  ไม่ขึ้นขุ่ย</span></strong></h1>
<h1></h1>",publish,http://indigoenglish.org/lagobe/product/hahar2/,"Polo shirt,T-shirt",T0004,,visible,no,instock,490,0,no,no,,500.00,,,,cm,no,no,,,no,no,no,no,none,,"http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00015-1.jpg,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00022.jpg,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00024.jpg",yes,-1,-1,a:0:{},standard,,,yes,no,,,0.00,0,"SPS0001,T0007,SS0001,SPS0002",,,[],"a:45:{s:16:""_wc_review_count"";a:1:{i:0;s:1:""0"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1499999422:1"";}s:10:""_edit_last"";a:1:{i:0;s:1:""1"";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2007"";}s:17:""disable_woothumbs"";a:1:{i:0;s:2:""no"";}s:17:""_iconic_woothumbs"";a:1:{i:0;s:29:""a:1:{s:9:""video_url"";s:0:"""";}"";}s:4:""_sku"";a:1:{i:0;s:5:""T0004"";}s:14:""_regular_price"";a:1:{i:0;s:3:""490"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:11:""total_sales"";a:1:{i:0;s:1:""0"";}s:11:""_tax_status"";a:1:{i:0;s:4:""none"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:4:""500."";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:11:""_upsell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_crosssell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:22:""_product_image_gallery"";a:1:{i:0;s:7:""582,583"";}s:15:""_download_limit"";a:1:{i:0;s:2:""-1"";}s:16:""_download_expiry"";a:1:{i:0;s:2:""-1"";}s:6:""_stock"";a:1:{i:0;N;}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:16:""_product_version"";a:1:{i:0;s:5:""3.0.7"";}s:14:""show_in_widget"";a:1:{i:0;s:1:""0"";}s:14:""product_gender"";a:1:{i:0;s:3:""gay"";}s:19:""_product_attributes"";a:1:{i:0;s:312:""a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:8:""pageview"";a:1:{i:0;s:1:""3"";}s:25:""yith_wcpsc_product_charts"";a:1:{i:0;s:20:""a:1:{i:0;s:3:""301"";}"";}s:17:""product_highlight"";a:1:{i:0;s:82:""Scallop Tee เสื้อยืดแนวสตรีท ชายโค้ง"";}s:14:""_warranty_type"";a:1:{i:0;s:11:""no_warranty"";}s:18:""_warranty_duration"";a:1:{i:0;s:1:""0"";}s:14:""_warranty_unit"";a:1:{i:0;s:3:""day"";}s:17:""_warranty_control"";a:1:{i:0;s:10:""variations"";}}",0,,0,open,open
1473,"Hahar - Black, Medium","2017-07-06 11:22:14","<h1><span style=""color: #999999;"">Cotton 100% No.32  ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย  ไม่ขึ้นขุ่ย</span></h1>",variation,"[{""name"":""Gay"",""slug"":""gay""},{""name"":""T-shirt"",""slug"":""t-shirt""}]",490,"<h1><strong><span style=""color: #999999;"">Cotton 100% No.32  ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย  ไม่ขึ้นขุ่ย</span></strong></h1>
<h1></h1>",publish,http://indigoenglish.org/lagobe/product/hahar2/?attribute_pa_color=black&attribute_pa_size=medium,"Polo shirt,T-shirt",T0004,,visible,no,instock,490,0,no,no,,500.00,,,,cm,no,no,,no,no,yes,no,no,none,,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00015-1.jpg,no,-1,-1,a:0:{},standard,,,yes,no,,,0.00,0,,,,[],"a:36:{s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:14:""_regular_price"";a:1:{i:0;s:3:""490"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:11:""total_sales"";a:1:{i:0;s:1:""0"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:11:""_upsell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_crosssell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:22:""_product_image_gallery"";a:1:{i:0;s:0:"""";}s:15:""_download_limit"";a:1:{i:0;s:2:""-1"";}s:16:""_download_expiry"";a:1:{i:0;s:2:""-1"";}s:6:""_stock"";a:1:{i:0;N;}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:16:""_wc_review_count"";a:1:{i:0;s:1:""0"";}s:19:""_downloadable_files"";a:1:{i:0;s:6:""a:0:{}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:6:""medium"";}s:18:""attribute_pa_color"";a:1:{i:0;s:5:""black"";}s:6:""_price"";a:1:{i:0;s:3:""490"";}s:16:""_product_version"";a:1:{i:0;s:5:""3.0.7"";}s:23:""variation_image_gallery"";a:1:{i:0;s:0:"""";}}",837,,0,open,open
839,Hahar,"2017-07-06 11:30:55","<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>
<h1><span style=""color: #999999;""><strong> </strong></span></h1>
<h1></h1>
&nbsp;",variable,"[{""name"":""Gay"",""slug"":""gay""},{""name"":""T-shirt"",""slug"":""t-shirt""}]",,"<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>
<h1><span style=""color: #999999;""> </span></h1>
&nbsp;",publish,http://indigoenglish.org/lagobe/product/hahar3/,T-shirt,T0005,,visible,no,instock,390,0,no,no,,500.00,,,,cm,no,no,,,no,no,no,yes,taxable,,"http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00027-1.jpg,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00032.jpg,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00038.jpg",yes,-1,-1,a:0:{},standard,,,yes,yes,,,0.00,0,"T0007,MIA-NA,SS0001,SPS0001",,,[],"a:45:{s:16:""_wc_review_count"";a:1:{i:0;s:1:""0"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1499999496:1"";}s:4:""_sku"";a:1:{i:0;s:5:""T0005"";}s:14:""_regular_price"";a:1:{i:0;s:3:""390"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:11:""total_sales"";a:1:{i:0;s:1:""0"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:4:""500."";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:11:""_upsell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_crosssell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:22:""_product_image_gallery"";a:1:{i:0;s:7:""585,586"";}s:15:""_download_limit"";a:1:{i:0;s:2:""-1"";}s:16:""_download_expiry"";a:1:{i:0;s:2:""-1"";}s:6:""_stock"";a:1:{i:0;N;}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:19:""_product_attributes"";a:1:{i:0;s:312:""a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:16:""_product_version"";a:1:{i:0;s:5:""3.0.7"";}s:10:""_edit_last"";a:1:{i:0;s:1:""1"";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2294"";}s:17:""disable_woothumbs"";a:1:{i:0;s:2:""no"";}s:17:""_iconic_woothumbs"";a:1:{i:0;s:29:""a:1:{s:9:""video_url"";s:0:"""";}"";}s:14:""show_in_widget"";a:1:{i:0;s:1:""0"";}s:14:""product_gender"";a:1:{i:0;s:3:""gay"";}s:8:""pageview"";a:1:{i:0;s:1:""2"";}s:25:""yith_wcpsc_product_charts"";a:1:{i:0;s:20:""a:1:{i:0;s:3:""301"";}"";}s:17:""product_highlight"";a:1:{i:0;s:77:""HH Tee เสื้อยืดแขนสั้น สกรีนลาย"";}s:14:""_warranty_type"";a:1:{i:0;s:11:""no_warranty"";}s:18:""_warranty_duration"";a:1:{i:0;s:1:""0"";}s:14:""_warranty_unit"";a:1:{i:0;s:3:""day"";}s:17:""_warranty_control"";a:1:{i:0;s:10:""variations"";}}",0,,0,open,open
1484,Hahar,"2017-07-06 11:30:55","<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>
<h1><span style=""color: #999999;""><strong> </strong></span></h1>
<h1></h1>
&nbsp;",variation,"[{""name"":""Gay"",""slug"":""gay""},{""name"":""T-shirt"",""slug"":""t-shirt""}]",390,"<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>
<h1><span style=""color: #999999;""> </span></h1>
&nbsp;",publish,http://indigoenglish.org/lagobe/product/hahar3/,T-shirt,T0005,,visible,no,instock,390,0,no,no,,500.00,,,,cm,no,no,,no,no,yes,no,yes,taxable,,http://indigoenglish.org/lagobe/wp-content/uploads/2017/07/lagobe00027-1.jpg,no,-1,-1,a:0:{},standard,,,yes,yes,,,0.00,0,,,,[],"a:34:{s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:14:""_regular_price"";a:1:{i:0;s:3:""390"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:11:""total_sales"";a:1:{i:0;s:1:""0"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:11:""_upsell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_crosssell_ids"";a:1:{i:0;s:6:""a:0:{}"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:22:""_product_image_gallery"";a:1:{i:0;s:0:"""";}s:15:""_download_limit"";a:1:{i:0;s:2:""-1"";}s:16:""_download_expiry"";a:1:{i:0;s:2:""-1"";}s:6:""_stock"";a:1:{i:0;N;}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:16:""_wc_review_count"";a:1:{i:0;s:1:""0"";}s:19:""_downloadable_files"";a:1:{i:0;s:6:""a:0:{}"";}s:6:""_price"";a:1:{i:0;s:3:""390"";}s:16:""_product_version"";a:1:{i:0;s:5:""3.0.7"";}s:23:""variation_image_gallery"";a:1:{i:0;s:0:"""";}}",839,,0,open,open
